person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
22,11220,RENT,1.0,DEBTCONSOLIDATION,B,6000,9.14,1,0.53,N,4
29,15900,RENT,3.0,DEBTCONSOLIDATION,B,1275,11.77,1,0.08,N,7
23,25740,RENT,7.0,DEBTCONSOLIDATION,B,2875,10.87,1,0.11,N,2
23,33780,RENT,5.0,DEBTCONSOLIDATION,B,14225,,1,0.42,N,4
23,15450,RENT,2.0,DEBTCONSOLIDATION,B,4725,10.99,1,0.31,N,3
33,19720,RENT,3.0,DEBTCONSOLIDATION,B,10150,12.47,1,0.51,N,9
30,81230,RENT,14.0,DEBTCONSOLIDATION,B,34575,10.53,1,0.43,N,8
21,26170,RENT,0.0,DEBTCONSOLIDATION,B,12000,,1,0.46,N,4
22,17470,RENT,3.0,DEBTCONSOLIDATION,B,3200,10.68,1,0.18,N,3
25,15010,RENT,4.0,DEBTCONSOLIDATION,B,2700,9.63,1,0.18,N,2
31,210190,RENT,15.0,DEBTCONSOLIDATION,B,28350,10.58,1,0.13,N,5
22,76860,RENT,6.0,DEBTCONSOLIDATION,B,22625,11.2,1,0.29,N,4
30,52400,RENT,1.0,DEBTCONSOLIDATION,B,6350,11.54,1,0.12,N,9
27,48590,RENT,5.0,DEBTCONSOLIDATION,B,19575,11.14,1,0.4,N,9
30,39900,RENT,12.0,DEBTCONSOLIDATION,B,16025,11.76,1,0.4,N,6
34,50960,RENT,13.0,DEBTCONSOLIDATION,B,25825,9.93,1,0.51,N,11
24,127090,RENT,0.0,DEBTCONSOLIDATION,B,3650,10.44,1,0.03,N,3
22,22600,RENT,1.0,DEBTCONSOLIDATION,B,7525,10.84,1,0.33,N,4
22,30210,RENT,6.0,DEBTCONSOLIDATION,B,10900,10.36,1,0.36,N,4
28,40660,RENT,12.0,DEBTCONSOLIDATION,B,15925,11.78,1,0.39,N,6
31,67030,RENT,2.0,DEBTCONSOLIDATION,B,25300,10.39,1,0.38,N,8
29,39070,RENT,13.0,DEBTCONSOLIDATION,B,16400,11.84,1,0.42,N,6
23,25240,RENT,6.0,DEBTCONSOLIDATION,B,2350,,1,0.09,N,2
27,47890,RENT,,DEBTCONSOLIDATION,B,16975,11.78,1,0.35,N,9
44,57090,RENT,1.0,DEBTCONSOLIDATION,B,17075,12.14,1,0.3,N,16
32,46520,RENT,6.0,DEBTCONSOLIDATION,B,15825,11.54,1,0.34,N,8
26,18620,RENT,0.0,DEBTCONSOLIDATION,B,3875,12.55,1,0.21,N,4
23,5500,RENT,3.0,DEBTCONSOLIDATION,B,5400,12.08,1,0.98,N,2
26,47220,RENT,10.0,DEBTCONSOLIDATION,B,25600,11.35,1,0.54,N,4
22,47570,RENT,6.0,DEBTCONSOLIDATION,B,16125,12.48,1,0.34,N,4
37,12660,RENT,4.0,DEBTCONSOLIDATION,B,1725,,1,0.14,N,16
25,19380,RENT,3.0,DEBTCONSOLIDATION,B,6475,11.46,1,0.33,N,3
25,19920,RENT,0.0,DEBTCONSOLIDATION,B,4850,12.6,1,0.24,N,2
29,41820,RENT,11.0,DEBTCONSOLIDATION,B,16975,11.89,1,0.41,N,6
34,56840,RENT,16.0,DEBTCONSOLIDATION,B,14900,11.86,1,0.26,N,7
25,106590,RENT,7.0,DEBTCONSOLIDATION,B,13950,,1,0.13,N,4
28,58600,RENT,12.0,DEBTCONSOLIDATION,B,19725,11.67,1,0.34,N,6
44,45310,RENT,1.0,DEBTCONSOLIDATION,B,18175,10.7,1,0.4,N,14
26,55640,RENT,10.0,DEBTCONSOLIDATION,B,10000,12.69,1,0.18,N,4
27,30560,RENT,8.0,DEBTCONSOLIDATION,B,10025,,1,0.33,N,9
22,26530,RENT,2.0,DEBTCONSOLIDATION,B,14450,10.89,1,0.54,N,4
39,55470,RENT,20.0,DEBTCONSOLIDATION,B,30575,9.89,1,0.55,N,13
23,19440,RENT,0.0,DEBTCONSOLIDATION,B,7925,11.78,1,0.41,N,4
24,45100,RENT,4.0,DEBTCONSOLIDATION,B,15750,11.57,1,0.35,N,4
27,49430,RENT,11.0,DEBTCONSOLIDATION,B,23900,11.39,1,0.48,N,5
24,48390,RENT,4.0,DEBTCONSOLIDATION,B,15200,,1,0.31,N,3
34,74150,RENT,9.0,DEBTCONSOLIDATION,B,24725,10.39,1,0.33,N,8
27,63200,RENT,5.0,DEBTCONSOLIDATION,B,20675,10.99,1,0.33,N,5
21,34770,RENT,1.0,DEBTCONSOLIDATION,B,8075,10.52,1,0.23,N,2
27,36930,RENT,1.0,DEBTCONSOLIDATION,B,13575,11.92,1,0.37,N,5
22,81280,RENT,6.0,DEBTCONSOLIDATION,B,21350,11.3,1,0.26,N,3
23,121060,RENT,0.0,DEBTCONSOLIDATION,B,4725,10.45,1,0.04,N,3
45,64680,RENT,4.0,DEBTCONSOLIDATION,B,23650,10.04,1,0.37,N,16
24,35710,RENT,8.0,DEBTCONSOLIDATION,B,19300,11.29,1,0.54,N,3
44,33250,RENT,2.0,DEBTCONSOLIDATION,B,12300,11.13,1,0.37,N,14
30,39870,RENT,12.0,DEBTCONSOLIDATION,B,15475,11.73,1,0.39,N,6
37,55950,RENT,16.0,DEBTCONSOLIDATION,B,25725,12.53,1,0.46,N,16
21,44040,RENT,5.0,DEBTCONSOLIDATION,B,8100,11.48,1,0.18,N,2
27,25060,RENT,3.0,DEBTCONSOLIDATION,B,11275,10.29,1,0.45,N,11
24,24670,RENT,2.0,DEBTCONSOLIDATION,B,4175,10.99,1,0.17,N,3
26,42890,RENT,1.0,DEBTCONSOLIDATION,B,14300,10.46,1,0.33,N,3
23,25790,RENT,7.0,DEBTCONSOLIDATION,B,2300,9.9,1,0.09,N,2
43,42420,RENT,1.0,DEBTCONSOLIDATION,B,19700,10.8,1,0.46,N,13
24,34500,RENT,1.0,DEBTCONSOLIDATION,B,9925,9.81,1,0.29,N,4
25,16670,RENT,3.0,DEBTCONSOLIDATION,B,5875,11.89,1,0.35,N,8
39,58620,RENT,5.0,DEBTCONSOLIDATION,B,20400,11.0,1,0.35,N,12
22,31970,RENT,,DEBTCONSOLIDATION,B,12025,10.07,1,0.38,N,5
29,76410,RENT,8.0,DEBTCONSOLIDATION,B,22500,12.69,1,0.29,N,8
23,34350,RENT,6.0,DEBTCONSOLIDATION,B,13025,10.65,1,0.38,N,3
21,22030,RENT,2.0,DEBTCONSOLIDATION,B,6175,10.42,1,0.28,N,3
23,11330,RENT,3.0,DEBTCONSOLIDATION,B,5525,12.08,1,0.49,N,2
36,12340,RENT,0.0,DEBTCONSOLIDATION,B,8300,11.05,1,0.67,N,7
23,34230,RENT,0.0,DEBTCONSOLIDATION,B,11975,11.6,1,0.35,N,2
25,38410,RENT,0.0,DEBTCONSOLIDATION,B,12975,10.58,1,0.34,N,3
34,24280,RENT,,DEBTCONSOLIDATION,B,7125,9.39,1,0.29,N,8
21,44310,RENT,3.0,DEBTCONSOLIDATION,B,18275,9.83,1,0.41,N,2
31,66730,RENT,2.0,DEBTCONSOLIDATION,B,2225,11.12,1,0.03,N,6
24,17520,RENT,,DEBTCONSOLIDATION,B,5550,10.85,1,0.32,N,3
34,15800,RENT,0.0,DEBTCONSOLIDATION,B,500,11.56,1,0.03,N,8
22,34110,RENT,0.0,DEBTCONSOLIDATION,B,12825,11.09,1,0.38,N,4
22,22640,RENT,1.0,DEBTCONSOLIDATION,B,6750,10.98,1,0.3,N,2
44,54530,RENT,1.0,DEBTCONSOLIDATION,B,17175,12.12,1,0.31,N,18
22,23830,RENT,1.0,DEBTCONSOLIDATION,B,8350,10.8,1,0.35,N,4
24,19850,RENT,4.0,DEBTCONSOLIDATION,B,6275,10.07,1,0.32,N,2
29,36760,RENT,1.0,DEBTCONSOLIDATION,B,12150,12.18,1,0.33,N,9
23,63080,RENT,6.0,DEBTCONSOLIDATION,B,20650,10.3,1,0.33,N,4
28,51960,RENT,5.0,DEBTCONSOLIDATION,B,11075,11.71,1,0.21,N,7
30,87190,RENT,,DEBTCONSOLIDATION,B,9850,12.1,1,0.11,N,6
29,41510,RENT,2.0,DEBTCONSOLIDATION,B,23525,10.96,1,0.57,N,8
40,38390,RENT,7.0,DEBTCONSOLIDATION,B,625,10.44,1,0.02,N,16
57,32250,RENT,0.0,DEBTCONSOLIDATION,B,1400,10.64,1,0.04,N,31
23,28290,RENT,5.0,DEBTCONSOLIDATION,B,12650,10.74,1,0.45,N,4
23,77070,RENT,6.0,DEBTCONSOLIDATION,B,21475,11.38,1,0.28,N,3
34,45470,RENT,7.0,DEBTCONSOLIDATION,B,14225,11.26,1,0.31,N,8
30,18860,RENT,0.0,DEBTCONSOLIDATION,B,8125,11.02,1,0.43,N,6
22,43260,RENT,1.0,DEBTCONSOLIDATION,B,17025,10.71,1,0.39,N,4
31,30810,RENT,4.0,DEBTCONSOLIDATION,B,12825,10.31,1,0.42,N,8
49,40720,RENT,3.0,DEBTCONSOLIDATION,B,16025,10.9,1,0.39,N,11
25,80280,RENT,9.0,DEBTCONSOLIDATION,B,23100,10.35,1,0.29,N,2
21,30180,RENT,5.0,DEBTCONSOLIDATION,B,3350,10.32,1,0.11,N,3
39,13820,RENT,0.0,DEBTCONSOLIDATION,B,500,11.02,1,0.04,N,10
24,74600,RENT,2.0,DEBTCONSOLIDATION,B,12850,10.18,1,0.17,N,4
24,68360,RENT,2.0,DEBTCONSOLIDATION,B,16175,11.99,1,0.24,N,4
23,8630,RENT,0.0,DEBTCONSOLIDATION,B,2825,10.05,1,0.33,N,4
28,30480,RENT,2.0,DEBTCONSOLIDATION,B,6150,11.52,1,0.2,N,9
25,29100,RENT,4.0,DEBTCONSOLIDATION,B,13450,11.07,1,0.46,N,2
29,40750,RENT,2.0,DEBTCONSOLIDATION,B,22675,11.17,1,0.56,N,8
27,26700,RENT,3.0,DEBTCONSOLIDATION,B,10725,10.24,1,0.4,N,10
26,36550,RENT,2.0,DEBTCONSOLIDATION,B,13975,9.83,1,0.38,N,3
27,77130,RENT,,DEBTCONSOLIDATION,B,7000,10.58,1,0.09,N,10
28,48560,RENT,12.0,DEBTCONSOLIDATION,B,15725,10.95,1,0.32,N,7
23,35120,RENT,3.0,DEBTCONSOLIDATION,B,11525,10.09,1,0.33,N,4
23,16970,RENT,0.0,DEBTCONSOLIDATION,B,3925,10.82,1,0.23,N,4
22,44620,RENT,6.0,DEBTCONSOLIDATION,B,15425,10.47,1,0.35,N,4
23,9570,RENT,0.0,DEBTCONSOLIDATION,B,5650,10.69,1,0.59,N,3
27,65660,RENT,7.0,DEBTCONSOLIDATION,B,21325,12.61,1,0.32,N,8
23,60420,RENT,7.0,DEBTCONSOLIDATION,B,26275,10.28,1,0.43,N,2
23,22780,RENT,1.0,DEBTCONSOLIDATION,B,9000,11.06,1,0.4,N,4
26,57830,RENT,1.0,DEBTCONSOLIDATION,B,19825,10.5,1,0.34,N,2
25,18690,RENT,9.0,DEBTCONSOLIDATION,B,8075,10.68,1,0.43,N,3
33,44720,RENT,6.0,DEBTCONSOLIDATION,B,16025,11.41,1,0.36,N,9
31,56440,RENT,0.0,DEBTCONSOLIDATION,B,7200,11.35,1,0.13,N,8
27,36670,RENT,1.0,DEBTCONSOLIDATION,B,12950,10.61,1,0.35,N,2
24,9510,RENT,2.0,DEBTCONSOLIDATION,B,1525,10.21,1,0.16,N,2
29,19620,RENT,4.0,DEBTCONSOLIDATION,B,3750,10.43,1,0.19,N,6
23,17670,RENT,0.0,DEBTCONSOLIDATION,B,4675,12.0,1,0.26,N,3
29,21530,RENT,0.0,DEBTCONSOLIDATION,B,7925,11.0,1,0.37,N,5
38,13540,RENT,0.0,DEBTCONSOLIDATION,B,1900,11.04,1,0.14,N,12
26,11500,RENT,1.0,DEBTCONSOLIDATION,B,6350,10.13,1,0.55,N,2
22,36650,RENT,6.0,DEBTCONSOLIDATION,B,17950,11.83,1,0.49,N,3
29,40600,RENT,2.0,DEBTCONSOLIDATION,B,23250,11.15,1,0.57,N,8
28,66810,RENT,8.0,DEBTCONSOLIDATION,B,23550,12.68,1,0.35,N,8
23,32460,RENT,2.0,DEBTCONSOLIDATION,B,8475,11.9,1,0.26,N,2
21,13420,RENT,5.0,DEBTCONSOLIDATION,B,6225,10.64,1,0.46,N,2
26,74940,RENT,3.0,DEBTCONSOLIDATION,B,15050,12.45,1,0.2,N,3
23,43860,RENT,1.0,DEBTCONSOLIDATION,B,16800,10.81,1,0.38,N,4
25,11660,RENT,4.0,DEBTCONSOLIDATION,B,3500,9.43,1,0.3,N,2
36,46230,RENT,1.0,DEBTCONSOLIDATION,B,9175,11.65,1,0.2,N,16
24,66780,RENT,2.0,DEBTCONSOLIDATION,B,16275,11.86,1,0.24,N,4
27,15830,RENT,0.0,DEBTCONSOLIDATION,B,4125,12.69,1,0.26,N,8
23,18770,RENT,5.0,DEBTCONSOLIDATION,B,4025,11.05,1,0.21,N,3
22,40070,RENT,5.0,DEBTCONSOLIDATION,B,13100,11.96,1,0.33,N,4
23,19680,RENT,3.0,DEBTCONSOLIDATION,B,4050,10.62,1,0.21,N,3
26,34890,RENT,2.0,DEBTCONSOLIDATION,B,14125,9.84,1,0.4,N,3
21,32080,RENT,0.0,DEBTCONSOLIDATION,B,12325,10.3,1,0.38,N,4
20,43310,RENT,,DEBTCONSOLIDATION,B,17850,9.97,1,0.41,N,2
24,24860,RENT,3.0,DEBTCONSOLIDATION,B,9700,10.5,1,0.39,N,4
23,35990,RENT,4.0,DEBTCONSOLIDATION,B,11625,9.98,1,0.32,N,4
22,18330,RENT,5.0,DEBTCONSOLIDATION,B,5475,10.87,1,0.3,N,2
24,22440,RENT,1.0,DEBTCONSOLIDATION,B,6675,12.69,1,0.3,N,2
22,44820,RENT,1.0,DEBTCONSOLIDATION,B,17050,10.71,1,0.38,N,4
23,114500,RENT,7.0,DEBTCONSOLIDATION,B,10400,10.94,1,0.09,N,3
20,43700,RENT,4.0,DEBTCONSOLIDATION,B,3700,10.87,1,0.08,N,3
38,44310,RENT,0.0,DEBTCONSOLIDATION,B,14700,12.5,1,0.33,N,14
39,47270,RENT,0.0,DEBTCONSOLIDATION,B,16575,11.07,1,0.35,N,13
20,44390,RENT,4.0,DEBTCONSOLIDATION,B,7450,,1,0.17,N,2
23,30520,RENT,7.0,DEBTCONSOLIDATION,B,3625,,1,0.12,N,4
23,31520,RENT,4.0,DEBTCONSOLIDATION,B,5150,9.95,1,0.16,N,4
28,36040,RENT,6.0,DEBTCONSOLIDATION,B,5150,9.61,1,0.14,N,10
27,81980,RENT,0.0,DEBTCONSOLIDATION,B,6350,10.56,1,0.08,N,10
29,39660,RENT,12.0,DEBTCONSOLIDATION,B,15850,11.7,1,0.4,N,6
37,55930,RENT,21.0,DEBTCONSOLIDATION,B,28525,9.96,1,0.51,N,14
24,32590,RENT,0.0,DEBTCONSOLIDATION,B,13000,11.56,1,0.4,N,2
36,45150,RENT,0.0,DEBTCONSOLIDATION,B,15125,10.95,1,0.33,N,10
22,20410,RENT,1.0,DEBTCONSOLIDATION,B,6550,11.01,1,0.32,N,2
28,67340,RENT,7.0,DEBTCONSOLIDATION,B,21600,12.69,1,0.32,N,8
31,29710,RENT,0.0,DEBTCONSOLIDATION,B,4425,10.16,1,0.15,N,10
33,19380,RENT,1.0,DEBTCONSOLIDATION,B,6875,9.33,1,0.35,N,8
27,52960,RENT,5.0,DEBTCONSOLIDATION,B,20500,10.87,1,0.39,N,9
22,37660,RENT,6.0,DEBTCONSOLIDATION,B,2275,11.08,1,0.06,N,2
38,56310,RENT,17.0,DEBTCONSOLIDATION,B,23450,12.35,1,0.42,N,14
39,39070,RENT,7.0,DEBTCONSOLIDATION,B,3700,,1,0.09,N,16
24,12310,RENT,0.0,DEBTCONSOLIDATION,B,5075,10.76,1,0.41,N,3
23,57610,RENT,6.0,DEBTCONSOLIDATION,B,21250,10.42,1,0.37,N,4
22,10960,RENT,1.0,DEBTCONSOLIDATION,B,6425,9.18,1,0.59,N,4
33,10660,RENT,2.0,DEBTCONSOLIDATION,B,5800,12.42,1,0.54,N,8
26,35640,RENT,3.0,DEBTCONSOLIDATION,B,14175,9.76,1,0.4,N,3
22,23000,RENT,2.0,DEBTCONSOLIDATION,B,6775,10.22,1,0.29,N,3
25,56740,RENT,9.0,DEBTCONSOLIDATION,B,10950,12.45,1,0.19,N,4
22,42610,RENT,6.0,DEBTCONSOLIDATION,B,3725,11.05,1,0.09,N,3
30,38540,RENT,8.0,DEBTCONSOLIDATION,B,17275,11.4,1,0.45,N,8
29,64810,RENT,5.0,DEBTCONSOLIDATION,B,12000,12.5,1,0.19,N,8
22,44180,RENT,0.0,DEBTCONSOLIDATION,B,14325,10.38,1,0.32,N,2
22,63420,RENT,2.0,DEBTCONSOLIDATION,B,10225,12.69,1,0.16,N,4
32,55590,RENT,0.0,DEBTCONSOLIDATION,B,18100,10.49,1,0.33,N,7
27,53830,RENT,6.0,DEBTCONSOLIDATION,B,3800,12.08,1,0.07,N,9
22,25580,RENT,4.0,DEBTCONSOLIDATION,B,7950,9.56,1,0.31,N,3
22,30440,RENT,0.0,DEBTCONSOLIDATION,B,12975,10.23,1,0.43,N,4
28,28990,RENT,2.0,DEBTCONSOLIDATION,B,6100,11.46,1,0.21,N,9
46,57990,RENT,4.0,DEBTCONSOLIDATION,B,25175,9.93,1,0.43,N,15
22,26620,RENT,0.0,DEBTCONSOLIDATION,B,3275,12.25,1,0.12,N,3
23,41340,RENT,0.0,DEBTCONSOLIDATION,B,13900,10.34,1,0.34,N,2
23,55090,RENT,0.0,DEBTCONSOLIDATION,B,11975,12.46,1,0.22,N,2
22,31870,RENT,5.0,DEBTCONSOLIDATION,B,22350,12.26,1,0.7,N,3
23,35610,RENT,5.0,DEBTCONSOLIDATION,B,22575,12.19,1,0.63,N,4
21,21540,RENT,0.0,DEBTCONSOLIDATION,B,1675,11.63,1,0.08,N,2
24,27560,RENT,4.0,DEBTCONSOLIDATION,B,10125,11.24,1,0.37,N,2
29,37820,RENT,7.0,DEBTCONSOLIDATION,B,4875,9.95,1,0.13,N,11
23,24010,RENT,6.0,DEBTCONSOLIDATION,B,10125,11.03,1,0.42,N,4
26,58590,RENT,0.0,DEBTCONSOLIDATION,B,18675,10.31,1,0.32,N,2
37,12810,RENT,1.0,DEBTCONSOLIDATION,B,2000,,1,0.16,N,11
25,18630,RENT,5.0,DEBTCONSOLIDATION,B,3500,11.03,1,0.19,N,3
30,56750,RENT,1.0,DEBTCONSOLIDATION,B,7525,11.37,1,0.13,N,8
23,15520,RENT,0.0,DEBTCONSOLIDATION,B,4025,10.8,1,0.26,N,3
26,31610,RENT,4.0,DEBTCONSOLIDATION,B,9475,11.49,1,0.3,N,3
24,46280,RENT,3.0,DEBTCONSOLIDATION,B,16300,10.35,1,0.35,N,2
31,37620,RENT,8.0,DEBTCONSOLIDATION,B,15900,11.45,1,0.42,N,8
28,45340,RENT,0.0,DEBTCONSOLIDATION,B,16800,12.03,1,0.37,N,7
22,20450,RENT,4.0,DEBTCONSOLIDATION,B,7950,9.68,1,0.39,N,3
23,27340,RENT,7.0,DEBTCONSOLIDATION,B,1725,9.94,1,0.06,N,2
22,46130,RENT,5.0,DEBTCONSOLIDATION,B,15250,10.64,1,0.33,N,4
26,64160,RENT,6.0,DEBTCONSOLIDATION,B,19875,12.02,1,0.31,N,2
28,18050,RENT,4.0,DEBTCONSOLIDATION,B,3550,10.46,1,0.2,N,7
25,5570,RENT,4.0,DEBTCONSOLIDATION,B,3700,9.63,1,0.66,N,2
24,33610,RENT,8.0,DEBTCONSOLIDATION,B,19350,11.38,1,0.58,N,2
37,45810,RENT,1.0,DEBTCONSOLIDATION,B,9450,11.7,1,0.21,N,17
24,14780,RENT,1.0,DEBTCONSOLIDATION,B,6200,10.89,1,0.42,N,3
35,45510,RENT,6.0,DEBTCONSOLIDATION,B,15050,11.47,1,0.33,N,8
22,21520,RENT,4.0,DEBTCONSOLIDATION,B,8950,9.69,1,0.42,N,3
27,37800,RENT,1.0,DEBTCONSOLIDATION,B,13225,11.92,1,0.35,N,5
28,69130,RENT,7.0,DEBTCONSOLIDATION,B,21275,12.68,1,0.31,N,9
42,30700,RENT,2.0,DEBTCONSOLIDATION,B,10075,10.04,1,0.33,N,15
22,29420,RENT,5.0,DEBTCONSOLIDATION,B,9800,10.3,1,0.33,N,4
26,31220,RENT,4.0,DEBTCONSOLIDATION,B,12400,11.16,1,0.4,N,3
29,36330,RENT,1.0,DEBTCONSOLIDATION,B,12375,11.96,1,0.34,N,9
22,34670,RENT,6.0,DEBTCONSOLIDATION,B,11975,11.88,1,0.35,N,4
48,32830,RENT,5.0,DEBTCONSOLIDATION,B,7700,12.24,1,0.23,N,11
24,32830,RENT,1.0,DEBTCONSOLIDATION,B,8025,10.53,1,0.24,N,5
22,35740,RENT,6.0,DEBTCONSOLIDATION,B,11775,11.73,1,0.33,N,4
26,35750,RENT,3.0,DEBTCONSOLIDATION,B,11750,10.37,1,0.33,N,2
24,52330,RENT,6.0,DEBTCONSOLIDATION,B,20100,12.07,1,0.38,N,4
29,44350,RENT,13.0,DEBTCONSOLIDATION,B,16100,10.9,1,0.36,N,9
23,45950,RENT,4.0,DEBTCONSOLIDATION,B,4750,9.88,1,0.1,N,5
33,10400,RENT,2.0,DEBTCONSOLIDATION,B,5125,12.53,1,0.49,N,9
23,30040,RENT,1.0,DEBTCONSOLIDATION,B,6075,11.58,1,0.2,N,2
30,9350,RENT,1.0,DEBTCONSOLIDATION,B,3500,12.69,1,0.37,N,7
25,72020,RENT,1.0,DEBTCONSOLIDATION,B,4125,11.86,1,0.06,N,3
65,10950,RENT,4.0,DEBTCONSOLIDATION,B,2900,11.02,1,0.26,N,26
22,24400,RENT,1.0,DEBTCONSOLIDATION,B,8900,10.78,1,0.36,N,3
27,76870,RENT,0.0,DEBTCONSOLIDATION,B,4600,10.6,1,0.06,N,9
21,47200,RENT,3.0,DEBTCONSOLIDATION,B,19475,10.01,1,0.41,N,2
21,44930,RENT,3.0,DEBTCONSOLIDATION,B,17475,9.97,1,0.39,N,2
23,17520,RENT,5.0,DEBTCONSOLIDATION,B,3700,,1,0.21,N,3
21,45110,RENT,2.0,DEBTCONSOLIDATION,B,5675,10.64,1,0.13,N,4
23,47780,RENT,7.0,DEBTCONSOLIDATION,B,19975,12.32,1,0.42,N,4
29,56230,RENT,1.0,DEBTCONSOLIDATION,B,4650,11.36,1,0.08,N,7
23,24230,RENT,0.0,DEBTCONSOLIDATION,B,3175,12.22,1,0.13,N,3
33,45860,RENT,10.0,DEBTCONSOLIDATION,B,25075,9.81,1,0.55,N,10
22,31880,RENT,5.0,DEBTCONSOLIDATION,B,22525,12.39,1,0.71,N,3
28,54170,RENT,5.0,DEBTCONSOLIDATION,B,12300,11.54,1,0.23,N,7
23,25700,RENT,7.0,DEBTCONSOLIDATION,B,1925,9.87,1,0.07,N,2
22,36220,RENT,6.0,DEBTCONSOLIDATION,B,20125,11.79,1,0.56,N,4
47,54240,RENT,1.0,DEBTCONSOLIDATION,B,19600,12.14,1,0.36,N,19
23,42330,RENT,3.0,DEBTCONSOLIDATION,B,11975,11.51,1,0.28,N,2
25,22820,RENT,0.0,DEBTCONSOLIDATION,B,4375,12.55,1,0.19,N,2
24,23650,RENT,2.0,DEBTCONSOLIDATION,B,5200,10.96,1,0.22,N,4
27,33250,RENT,0.0,DEBTCONSOLIDATION,B,15600,10.99,1,0.47,N,7
20,11300,RENT,0.0,DEBTCONSOLIDATION,B,6525,8.76,1,0.58,N,3
28,72620,RENT,4.0,DEBTCONSOLIDATION,B,8925,11.15,1,0.12,N,5
28,4000,RENT,1.0,DEBTCONSOLIDATION,B,2625,12.69,1,0.66,N,7
26,33560,RENT,3.0,DEBTCONSOLIDATION,B,11675,10.32,1,0.35,N,2
26,35610,RENT,5.0,DEBTCONSOLIDATION,B,1650,11.49,1,0.05,N,4
24,12850,RENT,4.0,DEBTCONSOLIDATION,B,1075,9.97,1,0.08,N,4
41,51260,RENT,3.0,DEBTCONSOLIDATION,B,21600,,1,0.42,N,17
31,41450,RENT,4.0,DEBTCONSOLIDATION,B,15275,10.96,1,0.37,N,8
24,31090,RENT,1.0,DEBTCONSOLIDATION,B,20075,10.97,1,0.65,N,3
23,23560,RENT,0.0,DEBTCONSOLIDATION,B,7950,10.95,1,0.34,N,4
33,21090,RENT,3.0,DEBTCONSOLIDATION,B,10650,12.68,1,0.5,N,8
22,33810,RENT,6.0,DEBTCONSOLIDATION,B,14875,10.65,1,0.44,N,4
24,25300,RENT,6.0,DEBTCONSOLIDATION,B,10575,11.14,1,0.42,N,4
22,17030,RENT,4.0,DEBTCONSOLIDATION,B,4275,10.99,1,0.25,N,2
22,33880,RENT,6.0,DEBTCONSOLIDATION,B,12175,11.76,1,0.36,N,4
24,13080,RENT,0.0,DEBTCONSOLIDATION,B,4125,11.07,1,0.32,N,2
23,34010,RENT,4.0,DEBTCONSOLIDATION,B,6000,10.06,1,0.18,N,4
24,26840,RENT,6.0,DEBTCONSOLIDATION,B,10825,10.88,1,0.4,N,4
21,28560,RENT,5.0,DEBTCONSOLIDATION,B,8900,9.92,1,0.31,N,4
26,37660,RENT,3.0,DEBTCONSOLIDATION,B,11775,10.28,1,0.31,N,2
24,23940,RENT,3.0,DEBTCONSOLIDATION,B,10025,10.15,1,0.42,N,4
24,44210,RENT,2.0,DEBTCONSOLIDATION,B,15300,10.81,1,0.35,N,3
22,105390,RENT,6.0,DEBTCONSOLIDATION,B,8875,11.01,1,0.08,N,3
29,30770,RENT,12.0,DEBTCONSOLIDATION,B,1575,11.51,1,0.05,N,8
23,77110,RENT,3.0,DEBTCONSOLIDATION,B,18975,10.76,1,0.25,N,4
35,39500,RENT,1.0,DEBTCONSOLIDATION,B,8925,9.43,1,0.23,N,9
48,38480,RENT,2.0,DEBTCONSOLIDATION,B,14925,11.01,1,0.39,N,11
24,23390,RENT,7.0,DEBTCONSOLIDATION,B,3475,10.68,1,0.15,N,2
23,120180,RENT,7.0,DEBTCONSOLIDATION,B,9400,10.93,1,0.08,N,3
23,57300,RENT,4.0,DEBTCONSOLIDATION,B,14475,12.69,1,0.25,N,4
28,16990,RENT,,DEBTCONSOLIDATION,B,10975,11.45,1,0.65,N,7
25,33200,RENT,0.0,DEBTCONSOLIDATION,B,12900,10.94,1,0.39,N,3
34,20630,RENT,0.0,DEBTCONSOLIDATION,B,7900,11.24,1,0.38,N,7
22,33690,RENT,1.0,DEBTCONSOLIDATION,B,7875,,1,0.23,N,4
27,52250,RENT,6.0,DEBTCONSOLIDATION,B,5500,11.88,1,0.11,N,11
31,22950,RENT,0.0,DEBTCONSOLIDATION,B,3975,11.08,1,0.17,N,6
28,67570,RENT,7.0,DEBTCONSOLIDATION,B,21850,,1,0.32,N,8
27,44310,RENT,1.0,DEBTCONSOLIDATION,B,17150,11.96,1,0.39,N,8
26,49710,RENT,6.0,DEBTCONSOLIDATION,B,19550,11.05,1,0.39,N,9
24,15020,RENT,4.0,DEBTCONSOLIDATION,B,500,9.86,1,0.03,N,4
37,51990,RENT,21.0,DEBTCONSOLIDATION,B,29450,9.67,1,0.57,N,15
32,70760,RENT,2.0,DEBTCONSOLIDATION,B,3200,11.12,1,0.05,N,6
23,38110,RENT,6.0,DEBTCONSOLIDATION,B,13250,10.66,1,0.35,N,3
33,17970,RENT,12.0,DEBTCONSOLIDATION,B,4950,11.84,1,0.28,N,10
22,33200,RENT,6.0,DEBTCONSOLIDATION,B,2175,11.17,1,0.07,N,2
27,16270,RENT,3.0,DEBTCONSOLIDATION,B,6275,12.22,1,0.39,N,8
30,26890,RENT,0.0,DEBTCONSOLIDATION,B,19025,10.89,1,0.71,N,7
